business_age,annual_revenue,monthly_cash_flow,existing_loan,repayment_history,gst_consistency,profit_margin,transaction_count,payment_defaults,loan_amount,debt_to_income,loan_default
5,4275341,386141,254494,96,89,34.14,866,8,971000,0.06,0
19,3129386,215714,1347905,71,83,20.26,396,1,1481990,0.43,0
12,4069108,324312,41745,56,86,21.13,604,5,1452316,0.01,0
7,4953214,123123,748777,59,98,12.38,87,2,130786,0.15,0
9,3463647,216260,709147,78,91,16.56,818,6,1667494,0.2,0
6,3217253,97897,866555,85,63,5.81,490,3,222887,0.27,0
17,1158101,176919,707395,73,67,25.68,857,4,707787,0.61,0
16,269519,114599,349948,95,82,14.35,751,9,1172575,1.3,1
3,1160655,351383,983488,63,83,21.21,991,5,771878,0.85,1
4,1396688,290786,969966,63,77,12.65,66,7,783767,0.69,1
10,2341924,379006,1479145,74,85,23.63,966,1,950735,0.63,0
5,2419583,258751,373199,95,94,18.43,77,3,391645,0.15,0
10,3179674,46509,991148,71,97,19.46,937,3,202424,0.31,0
12,2492056,351561,119097,99,86,33.28,43,5,397424,0.05,0
10,358988,321381,1096878,96,72,26.18,309,3,548473,3.06,1
13,2811895,156486,1464227,72,91,12.86,850,4,1439765,0.52,1
11,2227787,335320,582016,81,66,20.12,463,4,585571,0.26,0
16,4433384,138633,787670,75,60,19.0,422,7,1106271,0.18,1
8,4500546,352009,1260505,100,81,28.85,43,3,124432,0.28,0
8,1127281,127181,1192697,76,86,30.0,83,5,1073201,1.06,1
8,4561707,72059,581481,94,64,13.5,786,6,388889,0.13,0
13,4650696,321294,1377354,61,53,29.63,679,7,482864,0.3,1
2,4415272,360511,1345225,68,88,10.39,647,8,1407182,0.3,1
12,3580145,51091,1362061,68,79,27.88,629,9,1062421,0.38,1
10,3073382,214196,494285,83,59,12.46,258,7,1061836,0.16,1
12,3255450,10903,574662,81,72,13.94,302,3,1506552,0.18,0
11,1590179,251024,833430,78,73,30.57,461,3,862809,0.52,0
15,3971414,326379,994474,70,85,17.6,319,9,994466,0.25,1
16,946470,199637,1235349,84,54,34.72,112,4,608811,1.31,1
17,2132893,327486,175931,91,86,9.56,596,2,1001082,0.08,0
2,4547633,183795,1437923,54,92,18.9,394,1,1994032,0.32,0
18,1349164,45572,557466,61,68,26.97,705,1,1633813,0.41,1
12,1772762,289754,945079,56,86,5.16,329,8,334534,0.53,1
19,2118517,306196,1461121,90,57,9.56,907,7,1960202,0.69,1
18,3659544,108993,1499046,51,56,5.61,766,5,1083023,0.41,1
17,3030095,359207,1282738,74,89,34.79,186,8,484611,0.42,1
6,3629985,107540,369517,59,62,27.82,768,4,875951,0.1,0
15,1511414,63533,215101,87,86,16.21,26,9,668036,0.14,0
3,4385727,165136,218438,93,76,9.69,841,0,1270354,0.05,0
6,215588,396133,1148866,55,67,7.71,62,7,585237,5.33,1
3,3014268,268897,991166,76,73,20.96,807,2,1987004,0.33,0
1,657301,190653,1219716,84,90,34.28,359,8,726893,1.86,1
13,4062230,130388,1107527,59,51,25.24,172,0,231070,0.27,0
14,3410101,300846,1398349,58,65,15.95,62,2,669926,0.41,0
13,4217763,133482,1476963,69,63,20.03,744,0,294216,0.35,0
4,4925296,280775,663622,86,66,34.97,220,0,1491003,0.13,0
7,247361,264936,151857,84,55,20.56,914,5,127980,0.61,1
10,2439665,97388,343367,86,84,33.93,686,3,600116,0.14,0
7,4360244,134798,569931,89,66,5.49,751,9,1830947,0.13,1
15,4408981,80043,1247305,57,94,26.63,684,3,257158,0.28,0
15,4159978,170053,628292,95,87,23.81,567,4,1369117,0.15,0
4,2158970,307908,564288,80,89,25.56,245,2,1743362,0.26,0
6,1915979,242843,626880,98,55,22.12,853,1,622099,0.33,0
20,3623604,269859,490424,92,97,6.33,652,9,798638,0.14,1
5,2708894,139014,1049661,65,87,9.49,540,7,428537,0.39,1
20,2044348,123076,998931,77,98,32.67,358,6,1410125,0.49,0
12,959848,109007,884426,55,70,11.99,354,9,689446,0.92,1
1,1609277,207270,192811,81,84,34.79,200,3,718129,0.12,0
8,1792023,297084,729541,77,72,25.39,552,1,1003512,0.41,0
1,322366,379562,893546,60,61,18.33,965,8,226948,2.77,1
5,2493316,81792,1483388,91,78,32.6,291,7,1736500,0.59,0
6,992644,18367,856842,72,76,28.85,213,3,205075,0.86,1
3,1739152,383908,472519,79,55,17.87,557,4,861223,0.27,1
15,1023837,244673,707548,58,70,7.06,959,9,1857370,0.69,1
5,592776,280717,1337545,77,56,31.05,816,5,1296051,2.26,1
14,556440,25582,1261399,73,92,27.95,500,3,809969,2.27,1
18,1041618,146450,84269,77,90,28.72,117,1,1150996,0.08,0
16,1161743,337440,54895,73,65,27.35,449,4,1290866,0.05,0
6,4929124,154572,1446224,64,54,13.27,531,0,1058195,0.29,0
14,2507278,337985,236641,88,64,30.77,750,6,1885922,0.09,0
8,1235340,31881,399319,99,70,5.07,346,8,1571926,0.32,0
7,3562079,342377,784118,82,53,12.12,964,2,365277,0.22,0
8,3674412,192614,908478,96,54,6.4,930,5,947333,0.25,0
13,303021,75285,1378287,83,56,8.32,804,8,1771953,4.55,1
6,2211562,69547,324857,71,84,20.97,924,3,1213946,0.15,0
18,200209,203223,214241,78,85,6.12,992,5,1663245,1.07,1
2,422071,148294,582927,83,64,10.44,819,2,926935,1.38,1
8,4006627,17933,1414323,91,77,11.98,597,8,610036,0.35,1
11,3103561,355529,1043245,96,51,24.66,846,6,1797173,0.34,0
1,2658884,250839,78488,59,54,19.06,435,6,968103,0.03,1
6,3207446,108706,1403625,100,56,18.75,130,3,1199146,0.44,0
16,416194,356734,494614,94,71,28.05,231,5,300298,1.19,1
20,2654082,378543,265121,79,98,18.7,702,7,1248427,0.1,1
12,2685702,331289,902082,60,80,15.45,870,5,1455951,0.34,1
11,3797326,184682,1283677,83,81,33.87,897,5,444422,0.34,0
10,207399,329664,1365361,70,57,5.25,590,3,934366,6.58,1
3,2395814,14544,394484,62,90,14.16,49,7,1412282,0.16,1
13,3641489,326956,900897,74,91,23.28,286,9,825282,0.25,1
3,1234023,212682,1327476,70,60,28.48,995,7,904993,1.08,1
15,593545,192572,190984,50,50,29.49,906,8,1856898,0.32,1
16,500763,391234,670392,54,96,6.38,685,5,1050750,1.34,1
13,1255608,371198,1212511,71,89,26.27,369,1,313639,0.97,0
17,4049182,227054,687477,56,68,26.61,533,3,1401011,0.17,0
3,3645906,269711,938257,62,93,11.42,949,3,231335,0.26,0
20,1764458,110834,1331045,94,87,8.38,700,7,1892958,0.75,1
11,2121166,144405,1448813,72,91,27.49,233,4,1795555,0.68,0
19,1866984,50002,473937,70,86,12.49,270,3,1905982,0.25,0
11,4442154,265549,53096,55,56,5.05,562,7,1155222,0.01,1
16,1777586,228760,668431,69,88,11.71,338,2,1246015,0.38,0
3,4674220,384994,1037588,61,74,5.93,202,1,1749548,0.22,0
6,548249,140011,794473,89,71,12.48,904,3,1787381,1.45,1
14,4829199,178922,737411,58,76,15.05,208,0,453817,0.15,0
18,1186275,131548,502827,99,90,13.14,744,0,257084,0.42,0
17,4398880,41786,1088634,77,96,32.6,146,4,278650,0.25,0
4,1610124,308388,572551,60,87,11.98,823,0,1360407,0.36,0
15,2732000,215786,222574,81,97,19.03,315,3,1035893,0.08,0
11,1814340,77261,1153396,60,88,33.72,42,7,442033,0.64,1
3,3594020,290621,631933,73,64,31.38,941,7,152292,0.18,1
3,1672077,187605,699830,64,51,14.28,549,1,1174059,0.42,0
16,1010586,280640,489454,90,57,14.79,98,2,788257,0.48,0
5,1628931,130522,1338943,84,93,22.8,565,2,1299750,0.82,0
10,3914534,217080,820007,66,92,32.54,489,0,1886670,0.21,0
19,1799826,292868,963303,74,55,5.3,943,2,980506,0.54,0
4,3060597,302560,765064,98,69,16.79,638,7,1482105,0.25,0
19,1548483,45575,1332381,84,76,30.49,324,5,1242069,0.86,1
11,4510493,86614,230119,68,94,17.31,467,4,1531014,0.05,0
2,1358866,103566,424363,90,72,26.6,218,9,558766,0.31,1
10,1181598,262061,553402,80,97,25.76,210,8,1424527,0.47,1
11,4242974,214180,352195,66,89,11.16,251,6,1224341,0.08,1
20,1005896,137192,834175,99,66,18.49,593,5,1923929,0.83,1
16,1159540,29359,226941,72,62,21.99,573,4,1348672,0.2,1
19,2421132,211464,1436476,96,53,26.46,43,4,146062,0.59,0
11,3388027,234135,1376335,50,69,29.67,694,9,387426,0.41,1
14,941165,53634,1096153,59,91,27.8,480,8,985438,1.16,1
2,231541,127255,487800,57,74,5.85,202,9,1268105,2.11,1
5,675759,52864,372580,91,71,25.12,452,5,1262305,0.55,1
5,3044510,366626,527254,75,97,19.92,864,3,869104,0.17,0
19,4523492,47355,1424558,83,66,22.22,626,3,1949280,0.31,0
12,408150,47690,1491069,68,89,16.19,974,3,153283,3.65,1
18,2773338,172717,1283765,63,60,26.42,102,5,1726858,0.46,1
4,2058777,225886,1376850,57,74,25.22,112,0,549025,0.67,0
17,680620,213811,545702,100,54,22.38,297,8,1752768,0.8,1
10,4938748,66630,1013730,50,70,30.85,636,1,270332,0.21,0
20,1322207,189243,999564,97,75,8.06,104,1,1547291,0.76,0
6,1024341,31658,93005,74,65,14.03,592,4,446619,0.09,0
14,2890927,249204,412655,73,89,19.85,227,3,522533,0.14,0
11,3236124,287941,451436,96,70,33.76,689,2,1159754,0.14,0
11,2782977,330943,702145,69,97,7.16,600,4,1938947,0.25,0
18,4704103,390445,1347693,79,81,15.11,463,6,1006071,0.29,0
18,627557,239414,204390,54,53,32.78,793,9,1266602,0.33,1
11,2015599,324380,723556,52,87,31.94,872,1,1665188,0.36,0
12,3397514,16265,1293965,81,57,30.96,765,5,1788349,0.38,1
5,2365456,135611,1043774,66,58,14.25,389,3,196137,0.44,0
9,565750,213206,201926,91,94,30.41,670,1,583812,0.36,0
9,684103,393898,29400,54,66,20.16,811,0,1754106,0.04,0
10,2352259,168070,1195053,60,90,23.59,495,7,1873146,0.51,1
19,2819210,101426,1427960,87,62,12.16,523,4,520503,0.51,1
1,3590919,205078,52763,53,58,26.2,866,9,1517658,0.01,1
7,1905096,188417,1472001,88,55,14.83,250,1,876569,0.77,1
4,4655237,152957,1253246,68,76,15.32,897,7,462101,0.27,1
1,2579220,119681,672784,88,91,24.1,379,2,1862293,0.26,0
15,3719065,315970,893242,95,86,12.19,582,6,1288802,0.24,0
8,1984210,65597,109955,98,88,11.73,770,1,1468636,0.06,0
12,2663501,107375,1200204,72,92,16.07,38,6,1914885,0.45,1
18,1944919,257077,1403857,66,73,28.34,709,3,319673,0.72,1
15,1228719,289228,936834,62,58,11.74,228,9,997644,0.76,1
17,1786987,361591,736626,76,91,28.62,918,0,1662479,0.41,0
14,3019127,14383,658596,50,60,25.87,150,4,1371590,0.22,1
14,2132919,102313,724576,51,84,25.37,762,3,344945,0.34,1
18,2349151,306505,1462983,67,78,19.24,403,7,636322,0.62,1
20,2066161,90294,1158178,85,57,27.38,111,0,1309385,0.56,0
18,463356,71331,1263105,94,66,5.41,562,1,1018319,2.73,1
16,1327360,105057,362315,82,56,14.17,381,4,1345144,0.27,0
1,543288,161601,324437,85,61,25.37,780,9,1375480,0.6,1
11,2202507,199646,638412,51,97,34.62,143,9,357623,0.29,1
15,2852808,229699,246921,53,64,5.08,900,1,664023,0.09,0
12,4071907,393829,954192,65,78,20.3,962,0,674650,0.23,0
8,2978366,106917,1288900,53,94,32.72,667,5,1200862,0.43,1
20,4977376,303076,1402744,58,99,30.91,292,9,809967,0.28,1
6,2688489,274052,155194,98,99,5.69,374,3,444618,0.06,0
3,1610364,40412,225612,70,73,20.89,119,4,1642888,0.14,0
13,1558293,355854,399547,72,86,5.13,750,2,318857,0.26,0
13,2111128,263928,742462,51,63,28.69,635,9,1122026,0.35,1
2,3884796,222104,373555,52,60,14.27,320,5,205212,0.1,1
5,4956497,12928,42262,72,84,27.97,628,3,703284,0.01,0
17,3986065,337302,1025194,75,66,33.34,847,5,1226366,0.26,1
6,3903375,171704,1426934,96,76,34.28,901,4,374101,0.37,0
2,2625358,42309,106435,56,93,31.82,222,1,1906542,0.04,0
4,3943407,281424,1027604,85,52,11.12,40,3,1081684,0.26,0
11,4493900,50449,714952,93,51,10.84,217,1,894284,0.16,0
8,4117430,299101,689286,82,53,23.77,131,4,953232,0.17,0
12,3178602,177967,872719,98,67,21.32,168,2,1433923,0.27,0
8,2051579,342643,643606,85,69,5.29,400,5,1589470,0.31,1
11,874502,103057,392278,53,70,16.75,774,4,272925,0.45,1
20,2305777,239223,541816,72,63,32.2,973,1,1852298,0.23,0
8,3728597,382209,1048644,74,57,31.95,202,9,1158940,0.28,1
8,4803446,162767,855685,90,51,11.12,815,7,315296,0.18,0
17,2590514,84893,867186,75,75,16.46,356,5,783099,0.33,1
20,1371758,297320,353082,77,68,21.81,357,8,1735040,0.26,1
20,3890582,159481,1303511,77,91,30.58,990,2,804194,0.34,0
16,2326869,265536,376140,70,77,20.96,833,3,1906198,0.16,0
14,4051072,329111,1274336,59,78,34.05,319,7,1885038,0.31,1
11,1142639,10987,1109897,76,54,28.97,620,6,662592,0.97,1
7,1191993,208573,535814,100,92,33.59,241,7,1111999,0.45,0
16,1710902,246692,763871,100,77,26.94,779,8,1960822,0.45,0
13,2648966,368998,484780,64,90,31.33,428,7,1688921,0.18,0
15,3696610,36015,107535,66,97,29.93,986,7,1491229,0.03,1
16,2949580,384494,15063,88,75,12.62,708,5,904633,0.01,0
9,4496841,338548,1281418,84,54,11.89,137,1,1329566,0.28,0
3,2019201,126751,1133522,54,64,30.93,193,6,936156,0.56,1
19,1480280,191353,613206,65,95,7.54,238,3,1595407,0.41,0
20,3050310,58231,1072231,72,58,17.26,395,2,1063984,0.35,0
5,4215789,170104,143659,88,81,29.62,749,3,269160,0.03,0
10,791058,300449,552359,97,75,29.4,338,3,1107172,0.7,0
17,3927661,64306,1172017,58,86,9.16,608,2,1716156,0.3,0
15,1876373,229248,1407858,82,64,19.63,107,8,1535710,0.75,1
8,1479372,131139,1359871,84,90,19.39,927,2,1243429,0.92,1
15,4295228,28318,526491,89,53,14.71,97,1,1198478,0.12,0
14,648402,154318,1193283,99,85,32.52,460,0,577947,1.84,1
20,2649851,173674,1232219,73,69,24.59,220,0,1529864,0.47,0
7,481833,293728,1474491,73,76,34.41,595,4,1827674,3.06,1
12,1735834,257399,1402383,99,70,7.0,434,4,840834,0.81,0
17,2642547,25169,1440564,73,71,16.83,23,8,1871890,0.55,1
17,1436968,35968,1322933,68,56,30.05,969,3,1383092,0.92,1
10,3278882,214830,16944,88,96,17.68,102,4,1792588,0.01,0
19,1960027,394828,199741,74,80,12.86,724,5,1086028,0.1,0
14,1721093,125391,68947,80,66,34.93,512,9,1378806,0.04,1
11,2188022,297588,1214105,87,99,31.19,25,6,1708482,0.55,1
2,4630806,244856,35191,74,56,21.39,724,8,1872851,0.01,1
18,3252687,378225,247129,76,68,21.85,748,5,392909,0.08,0
7,222551,72497,1300343,81,77,5.21,366,0,1869665,5.84,1
12,3393796,15362,72264,60,59,34.43,553,7,277208,0.02,1
2,293608,371398,188996,54,76,29.19,676,1,1109193,0.64,0
20,2857001,149322,1475536,93,62,6.1,974,8,1112044,0.52,1
18,3479692,78354,1495216,82,51,10.29,816,6,649610,0.43,1
6,486539,46368,481633,68,71,29.63,470,6,1333761,0.99,1
10,1791620,54109,209409,92,69,7.61,164,9,1290927,0.12,1
20,2253790,198717,1474678,96,92,33.25,21,9,874788,0.65,0
15,3249307,37426,1410566,65,54,35.0,307,4,253088,0.43,1
5,4722781,389776,609251,84,55,31.59,937,7,1229191,0.13,1
20,2764113,122637,1409939,60,84,27.17,890,9,1435445,0.51,1
3,4894059,49023,137693,60,50,19.62,244,0,435663,0.03,0
5,3001818,394412,222621,59,84,7.47,973,2,1270413,0.07,0
8,4245721,165964,1098314,83,52,26.91,456,8,646425,0.26,1
8,2063032,381355,188766,54,85,16.91,233,0,898489,0.09,0
8,3289809,104897,1325250,72,56,22.11,962,7,1956289,0.4,1
12,2424344,157079,138426,74,78,13.8,919,5,991705,0.06,0
8,1578148,89777,889327,78,64,12.26,185,9,1563508,0.56,1
11,3244410,54858,219831,89,60,14.73,392,4,237606,0.07,0
14,4856480,230510,124750,62,67,29.41,672,5,159672,0.03,0
8,4262118,362186,958736,96,93,17.79,848,4,992856,0.22,0
10,438826,355242,1493871,81,53,14.35,526,8,994603,3.4,1
7,1917354,30239,1192198,83,73,17.99,595,1,1787534,0.62,0
17,950782,383095,1305967,61,60,5.97,352,9,1274042,1.37,1
4,4101407,51291,1398916,73,55,31.72,231,5,651253,0.34,1
13,681809,48805,1371105,89,100,21.55,308,3,313665,2.01,1
4,1434832,108831,851168,70,67,8.14,629,2,398613,0.59,0
5,2018182,159515,816700,78,64,13.65,185,4,969712,0.4,0
4,4567209,19290,1044332,100,52,34.51,145,1,1028762,0.23,0
18,593781,355778,505871,72,66,22.79,176,2,1782506,0.85,1
6,2206260,291216,659650,82,82,13.74,781,6,425724,0.3,0
2,3358562,315434,448250,57,83,17.79,592,0,308417,0.13,0
11,2889290,95186,1299503,91,79,12.75,51,1,365211,0.45,0
14,237180,287259,386794,62,68,5.95,926,2,1765138,1.63,1
5,833976,15149,799864,54,58,30.26,293,9,1182788,0.96,1
6,4143855,314136,58175,90,89,13.77,320,6,243289,0.01,0
10,2451347,289860,1081905,59,93,30.15,40,3,1928976,0.44,0
8,4992030,369868,1454120,63,80,19.36,543,7,1825807,0.29,1
14,2819893,23621,427463,73,76,10.49,775,7,1678043,0.15,0
3,3991860,270800,268821,60,96,29.06,634,0,562105,0.07,0
12,557054,385209,979314,95,74,16.31,295,4,1400716,1.76,1
16,2702656,302543,50357,52,56,26.23,26,0,909597,0.02,0
17,2081986,129374,1104388,78,97,30.12,878,6,1367628,0.53,1
1,1189924,315242,565904,97,56,33.89,474,3,811724,0.48,0
10,2165629,317655,454500,79,69,7.57,149,7,1547711,0.21,1
10,3028607,325387,1491533,98,93,5.25,318,7,155012,0.49,0
2,1303248,387275,1495270,86,98,21.45,116,8,705380,1.15,1
9,1834685,300894,185128,56,92,12.93,296,5,1620339,0.1,0
13,4463528,232682,484699,66,85,19.07,304,6,278674,0.11,0
16,1229922,327542,307678,69,68,7.18,819,6,1064166,0.25,1
18,434745,223614,210128,60,51,20.05,192,4,314762,0.48,1
19,3783650,258797,1202453,93,83,8.75,351,6,515510,0.32,0
12,3998570,316489,882412,74,66,30.16,224,8,178272,0.22,1
8,2563319,103430,806575,73,73,27.78,122,3,273734,0.31,0
17,2018222,124921,993332,51,58,7.22,644,1,1623906,0.49,0
15,3035148,101729,1156956,76,50,30.09,974,7,1490252,0.38,1
10,763506,61843,717833,68,91,14.75,379,6,1080162,0.94,1
15,715729,151294,147089,78,77,15.59,150,5,714974,0.21,0
15,3112044,141458,1089999,86,64,10.39,58,6,491477,0.35,1
7,2283805,336478,41713,60,70,30.06,326,2,1957306,0.02,0
13,3313192,339314,598598,68,64,17.14,903,5,1048060,0.18,0
17,554182,50878,788637,77,72,6.47,539,9,530627,1.42,1
9,2840955,210741,315410,88,51,33.99,897,6,845860,0.11,0
8,3768935,179421,667702,70,95,12.68,65,6,1402210,0.18,0
20,2698002,241343,718550,75,85,33.09,213,4,1686610,0.27,0
18,2242532,100352,676560,71,99,14.04,537,2,1641848,0.3,0
13,3116585,28383,138260,55,58,29.94,899,1,1393087,0.04,0
16,1774255,145973,1436953,60,51,24.93,589,6,1313076,0.81,1
9,3979404,315033,264952,63,51,30.84,188,3,646287,0.07,0
12,4683562,24633,275995,85,67,34.28,141,1,1249712,0.06,0
12,2969785,72244,474106,89,66,31.14,268,7,1868648,0.16,0
6,3714078,200091,1244576,90,90,17.11,226,1,916793,0.34,0
19,3915663,229184,523047,51,57,29.44,134,5,763848,0.13,1
7,3821609,355741,408274,92,83,26.35,258,3,1711245,0.11,0
3,2864119,186173,538908,69,83,6.85,585,8,1040858,0.19,1
16,1511147,185778,970259,71,54,32.89,95,4,772074,0.64,1
18,2297951,218156,587283,88,93,18.98,188,3,631065,0.26,0
16,1736201,25115,560969,53,78,9.03,67,7,1553833,0.32,1
7,1779889,85379,850941,78,77,17.76,755,2,1423862,0.48,0
4,738769,243553,476555,95,65,23.09,89,8,715684,0.65,1
8,487555,49979,67703,73,63,22.19,527,7,1645497,0.14,1
13,2000830,181713,723040,50,51,22.24,174,7,1073571,0.36,1
13,3975944,79377,304280,73,89,12.68,578,9,1796618,0.08,1
17,2944454,262858,1271028,79,53,23.98,480,4,366010,0.43,0
17,608177,16416,513795,61,90,32.22,392,0,768389,0.84,0
5,4908415,141666,1399176,68,80,16.66,810,9,269953,0.29,1
6,3397418,186128,83086,86,75,23.92,221,8,1782045,0.02,0
19,4971462,369651,1428249,89,76,12.32,673,1,1011801,0.29,0
13,3321192,128243,280398,92,100,6.45,336,0,1926050,0.08,0
14,2988647,113070,323417,53,83,22.57,470,5,199889,0.11,0
4,1770497,46126,117574,64,80,6.43,657,0,1937948,0.07,0
7,934158,90382,639135,69,97,26.71,863,9,1555897,0.68,1
8,2892205,232785,105547,93,60,25.11,684,9,352049,0.04,1
13,1005231,28228,537214,69,57,16.08,596,9,1112102,0.53,1
6,1622771,34009,754719,70,61,17.34,115,6,981012,0.47,1
6,3369283,272238,508237,59,84,32.53,939,6,1737420,0.15,0
3,2679129,90636,511500,79,94,5.39,712,0,998444,0.19,0
3,1055434,193293,1400247,73,83,21.9,515,9,1957797,1.33,1
13,508697,108453,369531,97,62,32.7,381,4,244290,0.73,0
2,3610960,64486,1338283,89,76,32.42,476,2,380030,0.37,0
16,3915799,362654,948192,89,57,22.54,197,1,1952137,0.24,0
6,4919707,203366,1012063,87,96,16.44,148,4,528596,0.21,0
8,272908,270243,1213778,52,70,7.97,509,4,298378,4.45,1
8,1841973,30860,787357,78,90,10.21,58,1,1226083,0.43,0
6,4765391,344956,1037711,57,60,25.39,477,5,1576521,0.22,1
14,4403726,338231,575883,78,71,5.5,831,6,229539,0.13,1
3,1042606,254856,1178825,59,70,31.5,892,0,765147,1.13,0
10,4071549,224135,540609,54,77,22.64,369,2,751948,0.13,0
3,650415,59607,1216396,60,52,6.35,664,3,402663,1.87,1
12,3899446,378808,1326871,53,56,12.19,910,1,1929349,0.34,0
17,4423138,219605,1124709,98,63,22.83,471,9,1021162,0.25,1
5,748723,28330,34187,84,64,6.07,399,4,1434081,0.05,0
20,3432940,392947,43835,99,58,28.4,128,3,974961,0.01,0
9,1828661,181150,1310779,89,92,32.6,603,1,559217,0.72,0
20,2733922,196404,1265365,61,56,33.84,227,0,217131,0.46,0
7,4973147,262134,1075811,70,61,27.01,596,7,1567600,0.22,1
4,285350,231437,618496,65,68,30.7,260,1,769234,2.17,1
13,4409020,315480,67114,63,76,23.32,610,3,1648432,0.02,0
13,1308837,18070,653479,70,67,18.76,107,9,1564739,0.5,1
10,1145032,11320,1432609,97,62,26.39,418,4,140284,1.25,1
18,3085579,361187,1080736,76,92,11.73,709,1,1929168,0.35,0
17,892019,311065,885443,85,50,8.29,281,9,814511,0.99,1
20,3844393,16589,919284,50,87,27.86,597,8,381576,0.24,1
20,1640352,365139,1045843,50,70,33.75,344,1,1480298,0.64,1
13,2109042,25589,1259846,71,83,22.32,390,5,1758923,0.6,1
17,2077330,46375,641137,64,62,19.48,954,6,1021706,0.31,1
4,1912460,53085,97052,69,94,21.03,124,5,1842828,0.05,0
1,755134,70840,652182,52,100,19.35,117,3,145205,0.86,1
1,4347036,184272,163233,63,90,18.27,506,0,632061,0.04,0
15,2520886,108704,437715,58,100,33.41,115,1,1952679,0.17,0
13,1248278,369191,687246,68,72,19.39,944,9,1419021,0.55,1
17,323182,40982,402016,89,50,7.43,491,9,752305,1.24,1
8,4442895,331864,49460,83,72,27.97,65,5,1909743,0.01,0
18,3643749,300658,1440144,53,77,16.75,909,7,1312277,0.4,1
13,284106,205961,70975,82,81,26.32,50,2,1202547,0.25,0
14,1850882,86034,919868,92,57,22.39,427,6,676230,0.5,0
8,2659150,370532,1217740,86,75,26.4,394,8,260071,0.46,1
8,2225216,54845,65781,51,63,6.86,401,3,1640957,0.03,0
15,364486,264259,270574,76,73,6.02,930,6,621509,0.74,1
13,1893696,382997,466935,94,97,16.36,735,6,588860,0.25,0
7,3031455,118417,562980,66,78,25.79,679,9,436332,0.19,1
5,4046556,123436,1078662,98,53,11.71,663,8,314096,0.27,1
17,935062,248198,229334,99,67,18.0,717,2,1907614,0.25,0
16,927468,293303,1193549,80,63,34.42,992,0,1493383,1.29,0
2,2264618,99788,266051,90,76,11.45,720,7,1167370,0.12,1
18,4486812,34003,229652,55,90,30.44,508,3,718192,0.05,0
17,3654707,115722,1077180,80,96,29.76,658,1,932968,0.29,0
7,3015845,307283,1086445,52,52,31.74,895,4,1088033,0.36,1
13,3196038,246444,669897,89,79,32.45,925,3,960602,0.21,0
18,3276511,324596,778845,52,85,20.22,828,0,1674697,0.24,0
14,2102453,32205,643549,82,72,25.46,328,6,395797,0.31,1
18,4254066,237131,1479163,62,67,23.57,618,3,1819255,0.35,0
13,4068707,66955,376783,70,95,14.27,986,7,365748,0.09,1
11,2998658,251235,430037,86,96,13.39,652,8,1809293,0.14,0
16,1624241,279608,387736,65,89,15.25,863,7,509473,0.24,1
17,1102810,223718,1316793,70,59,11.55,835,0,128932,1.19,1
8,4659118,213729,1032333,97,61,27.72,930,7,555952,0.22,0
19,3914528,281984,1240653,93,90,33.94,154,4,686007,0.32,0
20,4580268,312912,1328821,62,57,31.03,347,0,1738279,0.29,0
15,3895611,293071,424642,53,81,11.54,218,8,1212989,0.11,1
9,1246094,370766,619165,80,66,6.56,702,8,185141,0.5,0
20,3592389,25329,269457,58,90,27.71,279,6,730935,0.08,0
10,3616502,25791,59668,97,94,16.71,143,6,745913,0.02,0
